;spectrum of Earth
;24-hour average, as viewed by EPOXI spacecraft on 03/19/2008
;sub-observer latitude [deg]:      0.15
;sub-solar latitude [deg]:        -0.50
;phase angle [deg]:                57.7
;if you use this spectrum, please cite:
;Robinson, et. al. 2011, Astrobiology, 11, 393
;see: http://adsabs.harvard.edu/abs/2011AsBio..11..393R
wavelength       radiance
  [um]         [W/m**2/um/sr]
21.50538       2.12372E+00
21.45923       2.08446E+00
21.41328       2.01397E+00
21.36752       1.97902E+00
21.32196       2.01202E+00
21.27660       2.03589E+00
21.23142       1.92258E+00
21.18644       1.72966E+00
21.14165       1.73716E+00
21.09705       1.96661E+00
21.05263       2.13858E+00
21.00840       2.18920E+00
20.96436       2.23614E+00
20.92050       2.28864E+00
20.87683       2.30303E+00
20.83333       2.27107E+00
20.79002       2.23707E+00
20.74689       2.20284E+00
20.70393       2.04699E+00
20.66116       1.92874E+00
20.61856       2.05185E+00
20.57613       2.22196E+00
20.53388       2.33711E+00
20.49180       2.41479E+00
20.44990       2.42605E+00
20.40816       2.38659E+00
20.36660       2.25187E+00
20.32520       2.15180E+00
20.28398       2.26084E+00
20.24291       2.41517E+00
20.20202       2.50475E+00
20.16129       2.56079E+00
20.12072       2.57002E+00
20.08032       2.54658E+00
20.04008       2.50398E+00
20.00000       2.43183E+00
19.96008       2.26187E+00
19.92032       2.10717E+00
19.88072       2.18363E+00
19.84127       2.35721E+00
19.80198       2.40686E+00
19.76285       2.27063E+00
19.72387       2.17323E+00
19.68504       2.35551E+00
19.64637       2.54332E+00
19.60784       2.54277E+00
19.56947       2.52485E+00
19.53125       2.59897E+00
19.49318       2.68691E+00
19.45525       2.66710E+00
19.41748       2.55428E+00
19.37984       2.36531E+00
19.34236       2.20352E+00
19.30502       2.23397E+00
19.26782       2.32177E+00
19.23077       2.42555E+00
19.19386       2.64015E+00
19.15709       2.79451E+00
19.12046       2.79831E+00
19.08397       2.71161E+00
19.04762       2.50883E+00
19.01141       2.38674E+00
18.97533       2.57009E+00
18.93939       2.79673E+00
18.90359       2.89076E+00
18.86792       2.96010E+00
18.83239       3.00410E+00
